Activity Id,Date,Type,Distance (mi),Duration,Average Pace,Average Speed (mph),Calories Burned,Climb (ft),Average Heart Rate (bpm),GPX File,Average Pace (seconds)
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.7817904542883625,21:09,11:47,5.077100798795538,276.0448718747616,94.99344112259098,156.71439373758892,2023-11-26-161412.gpx,707.0245802440195
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,2.011620533880777,18:52,9:23,6.204548289446137,299.98455413758256,77.92159305728539,156.96390293542902,2024-06-20-194818.gpx,563.1644432870489
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.919591167869815,21:09,11:47,4.876358008322384,275.9727240987578,94.9605453203558,156.63343760424615,2023-11-26-161412.gpx,706.8920313729576
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.3332325393381157,24:14:00,10:23,5.903817007731555,353.9293448561591,130.7844049523516,145.17217594034992,2023-08-09-194525.gpx,623.0371473528585
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.103209729030713,24:06:00,11:25,5.155627933256892,315.05297401273793,82.15954065871361,156.68191396092666,2024-06-13-162503.gpx,684.8685198926039
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.9087136413862085,18:09,9:29,6.3842065312977505,288.1024416264269,96.07076794670405,156.01677370311677,2023-10-03-082352.gpx,569.0375942609356
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,2.100053888081965,19:41,9:49,6.199755851647733,294.9402366821088,77.01288558132367,143.99143691545694,2024-06-16-175103.gpx,589.0581057083953
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.497858637609541,24:14:00,10:23,5.900241462501128,354.0022518795652,130.99742078030383,144.92539240990564,2023-08-09-194525.gpx,622.9453366260644
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.116978274486824,41:58:00,10:23,5.737054888123057,592.1103069761748,167.10550997234483,149.03315122430539,2023-09-09-185703.gpx,622.9612561556401
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.963038256537968,20:38,10:47,5.5525772958258655,284.99972105052143,106.87004702284419,141.84690108999328,2023-08-06-104332.gpx,647.1144706196309
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.7251530431516469,20:38,10:47,5.5582307359021135,285.17054076765413,106.89977936226889,141.8331506103644,2023-08-06-104332.gpx,646.998113090664
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,4.268322965041332,44:01:00,10:54,5.579398329206958,594.9839439448257,166.9585768426304,154.044820079278,2023-09-06-192913.gpx,654.1739385669742
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,3.7923204172013083,44:01:00,10:54,5.5681125324378105,594.9503723891803,166.97643464540738,153.99155626251692,2023-09-06-192913.gpx,653.7851735674011
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.958475815621241,20:38,10:47,5.596627826592084,285.05116673863074,106.97942839037417,142.14761211416703,2023-08-06-104332.gpx,647.1162054352081
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.8774885854253416,45:06:00,11:14,5.287113977860695,598.8508080972566,144.91960116071377,166.08883297909682,2023-09-16-191230.gpx,674.025988963615
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,1.9580404284960653,20:04,9:52,6.152008336799987,302.03147461386015,92.93905490015442,156.56509825453233,2024-06-11-164314.gpx,592.0440742341582
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,1.9899153035349249,19:41,9:49,6.190666215761026,295.09327489933287,77.04639608720584,144.01275085544924,2024-06-16-175103.gpx,589.1778209551061
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.8094885146176507,39:09:00,10:46,5.6286542071413495,539.0084653591973,175.07300102760502,159.03399543563177,2023-08-07-191444.gpx,645.9143339372683
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.762511123994429,28:49:00,10:07,6.074806793897224,428.72915455356036,139.09628477109143,156.7903346799496,2023-09-25-183732.gpx,607.0345241361157
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.1147443597697615,31:27:00,10:25,5.869780213074086,456.9119440147264,146.01564366929253,164.90314971383026,2023-10-04-095707.gpx,624.9802574337771
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.122165513418814,41:58:00,10:23,5.773848102677308,591.9774416777226,166.85645795145564,148.83924449899294,2023-09-09-185703.gpx,622.9289764372746
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.139962353718618,31:27:00,10:25,5.72010187840606,457.01705537303627,146.1011179192446,164.84890316824323,2023-10-04-095707.gpx,625.1169726219462
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.719740257050537,39:09:00,10:46,5.573175572991461,539.1112979457191,175.1189156874997,159.04974500098186,2023-08-07-191444.gpx,645.99086733574
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.129864586073475,24:06:00,11:25,5.072883733165396,315.0178908356249,81.98908235615158,156.8584287340664,2024-06-13-162503.gpx,685.073937784799
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.187880736857967,25:08:00,11:11,5.217140002114606,331.92242189858155,134.22113541896695,149.00516459826727,2023-08-02-211805.gpx,670.8769382794738
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,4.0938077102127135,44:23:00,11:05,5.463159003251709,592.0550436748953,218.85965825366878,156.79909231131373,2023-08-14-190717.gpx,665.0153146318917
065d77ca-8413-4bb2-8f30-a1cf9753e15c,6/19/2024 12:56,Running,2.15924769526272,22:34,10:29,5.789281911453534,321.8843759046289,151.09518830892313,160.0039297628978,2024-06-19-125649.gpx,629.0728335231875
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.6945081707214131,21:09,11:47,5.0473968320834155,275.87325750799147,94.79318734582253,156.70220672325368,2023-11-26-161412.gpx,707.0691477538782
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.8005992715405053,28:49:00,10:07,5.7834945770243715,429.0036352269556,138.90071816491485,156.60481279292375,2023-09-25-183732.gpx,607.0707057465657
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.8846980637815132,18:09,9:29,6.2582823106458285,288.09850557291253,95.96884271996132,156.20148397318587,2023-10-03-082352.gpx,569.1879538388232
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.988997977829864,43:40:00,10:52,5.608549472329355,586.0221653218331,210.91119821801098,154.76814541753765,2023-09-11-211315.gpx,651.9722153504334
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.7779980675547746,21:09,11:47,4.890489852000702,276.08963184407384,95.03629614747598,156.6230582126685,2023-11-26-161412.gpx,706.934446350727
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.4568367062159586,25:55:00,9:50,6.136745545423471,397.06644318602184,133.04086872574777,157.07493310501758,2023-10-02-092101.gpx,589.9474583675434
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,3.9718885201569782,44:01:00,10:54,5.543475813948263,595.1198065117978,167.21648359592112,154.15001272436453,2023-09-06-192913.gpx,654.0430946679247
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.364611981736114,24:14:00,10:23,5.62153095329574,354.08533832507044,130.91297395889416,144.86301424010173,2023-08-09-194525.gpx,623.030965416989
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.1637122773238726,24:06:00,11:25,5.21319239026188,315.02710413917833,81.96080932646879,156.62273559682322,2024-06-13-162503.gpx,685.0888850952125
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.0639527924600447,29:30:00,9:31,6.390766720779625,467.1885316020476,144.99878607981955,160.93523354353198,2023-10-08-120433.gpx,571.0246252172412
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,0.08243613906701358,0:01,,5.655144004977425,0.1002459612815167,-0.006974418623860248,152.1407009364786,2024-06-11-170300.gpx,627.1748519693793
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.550860617919608,34:01:00,9:58,6.074197594946021,511.11120436881527,160.063417779454,165.013220843776,2023-09-27-185128.gpx,597.9974607203332
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,1.9784714446297582,20:04,9:52,5.907372977369883,302.0457654328461,92.93861681634006,156.5655418907386,2024-06-11-164314.gpx,592.20107781658
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.9039659216094282,28:49:00,10:07,5.884058553690808,428.97216184772617,139.21828393800456,156.65885344738828,2023-09-25-183732.gpx,607.0390215004113
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.7089121558440437,28:49:00,10:07,5.876151494426287,429.09743814598187,139.06187004399916,156.82393138162752,2023-09-25-183732.gpx,606.9227398317964
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.917254815836327,43:40:00,10:52,5.437615483938698,585.9577904450467,210.96899140099322,154.8902414726423,2023-09-11-211315.gpx,651.9781128718644
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.012757011456625,31:27:00,10:25,5.811644408721561,456.8346306693455,145.9304027124108,165.02496017243243,2023-10-04-095707.gpx,624.9056226478024
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.4365614732991356,22:25,9:50,5.992660539520408,336.9788697979131,107.01324174631766,173.82405202375594,2023-09-26-204557.gpx,589.9907666896828
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.1138713371748397,20:04,9:52,6.1763959521575975,301.9189302547713,93.0433016409177,156.86988546052999,2024-06-11-164314.gpx,592.00155854621
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.0309596705500645,31:27:00,10:25,5.673999855189765,456.9817638590834,146.09219859289496,164.96399434857392,2023-10-04-095707.gpx,625.052453545819
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.281580070224794,36:06:00,10:45,5.617279706261873,500.0731494992896,189.92527676722065,158.06066247090033,2023-08-03-194206.gpx,645.0925328290309
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.6715509094678422,21:09,11:47,5.036095557991123,276.209170248183,94.95042652197316,156.56471355702078,2023-11-26-161412.gpx,707.0286170464767
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.980643504893446,28:49:00,10:07,5.8497998480760725,428.9353383519786,138.943479567727,156.771425888249,2023-09-25-183732.gpx,607.0561439386873
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,1.8842793137450677,18:52,9:23,6.2470236900003435,299.9099443051477,77.89944197381291,157.05237544784842,2024-06-20-194818.gpx,562.9935857905197
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.9489325871223864,43:40:00,10:52,5.478404989680847,585.7752930549946,211.00628135824672,154.92897038087858,2023-09-11-211315.gpx,651.8871200745758
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.3218636080202444,34:01:00,9:58,5.982230064697988,510.9656981168793,160.0769186534216,165.15135292307937,2023-09-27-185128.gpx,597.9862857569428
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,0.10258973028451766,0:01,,5.75757729626471,-0.17527674957895079,-0.03413924346696572,152.01790031109778,2024-06-11-170300.gpx,627.2906461249725
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.49149814948231,22:25,9:50,6.000413174817626,337.0141935304219,107.19241438404012,174.01980725758654,2023-09-26-204557.gpx,589.9465168018818
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.1393337935067516,25:52:00,12:01,4.896328213902083,317.9469484557116,111.97265691173958,156.73606488892236,2023-07-27-202935.gpx,721.1871326250335
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.8008336034213914,28:49:00,10:07,5.894673136769245,428.9033107314989,138.9509175971706,156.69410291832912,2023-09-25-183732.gpx,607.0461196021522
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.0712006632408437,31:27:00,10:25,5.8200626150915165,457.006594310999,145.99190701264234,164.87624411462778,2023-10-04-095707.gpx,624.8828105385634
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.9396015080902074,28:49:00,10:07,5.823653133341994,429.09139131834024,138.8490675076459,156.7138162134705,2023-09-25-183732.gpx,606.9355819902252
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.0257706735490455,29:30:00,9:31,6.2574694661249355,467.0194279993458,145.02312232823627,161.0718798127685,2023-10-08-120433.gpx,571.1112934116936
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.2780661595109337,22:25,9:50,6.136947853581173,337.18899264334016,107.00620739930073,174.01130120849115,2023-09-26-204557.gpx,590.0505607438079
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.2639937790116664,24:06:00,11:25,5.183324813951369,315.03510017747607,81.88781505204918,156.73122032962723,2024-06-13-162503.gpx,685.1130357690249
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.0095795312442393,24:06:00,11:25,5.2416034576597115,314.97248980849685,81.95122490429195,156.69654541121022,2024-06-13-162503.gpx,684.9832334435322
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,3.8931128204221404,44:01:00,10:54,5.610775023978351,595.0323328301498,166.8841786188013,153.94492838465942,2023-09-06-192913.gpx,653.8290521274861
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,1.9303803364818728,19:28,9:41,6.1152572425958605,243.46889790971454,340.0558710974103,159.11066491811093,2024-06-11-164323.gpx,580.8903290269986
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.0302348791512825,31:27:00,10:25,5.6875895136114165,456.7334020682921,146.03082868369796,164.896705224179,2023-10-04-095707.gpx,625.0201176353573
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,2.1441776767503087,19:28,9:41,6.090721217868139,243.43480155877938,340.0173654319947,158.73526997976046,2024-06-11-164323.gpx,580.915474107801
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.9464069366069348,20:38,10:47,5.491581062448417,284.889472714196,107.08894965749266,141.9961424351784,2023-08-06-104332.gpx,646.9191283922652
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.008811003170775,31:27:00,10:25,5.94133890041605,456.94347212266626,146.14554444489468,165.0461437457487,2023-10-04-095707.gpx,624.9540982466762
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,1.9279356698978127,19:28,9:41,6.25254300847323,243.45360766972306,340.17635213682763,158.97146940312493,2024-06-11-164323.gpx,580.7764308419785
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.3981562652746358,24:14:00,10:23,5.773086188679334,354.0173895997477,131.16346385471124,144.94420933560338,2023-08-09-194525.gpx,623.0748012796105
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.3218030395946805,25:08:00,11:11,5.330292969087042,332.018259930806,133.979326477669,149.184218121528,2023-08-02-211805.gpx,670.9542824528467
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.7871996494228082,21:09,11:47,5.163734807500091,275.93620403317084,95.00104567343989,156.5649770244208,2023-11-26-161412.gpx,707.0487155441166
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.2641852995318725,24:14:00,10:23,5.908340310613154,353.96313523173643,131.0560344676047,145.06556639474616,2023-08-09-194525.gpx,622.9468592202097
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,1.969977729129469,18:52,9:23,6.4806761356156315,300.1822134278887,78.04273514540286,156.99280034680945,2024-06-20-194818.gpx,563.0866727357802
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.5659333317241124,25:55:00,9:50,6.240762243838411,396.98706674534264,133.1032365322682,157.04678753988549,2023-10-02-092101.gpx,590.1470031969828
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,2.0441818829989,19:28,9:41,6.3981080955231455,243.39638010160752,340.0295074572994,158.9426866899708,2024-06-11-164323.gpx,581.0349164300496
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,2.030498018289863,19:28,9:41,6.241784176104079,243.5199379574311,339.99363296140865,158.93832113337868,2024-06-11-164323.gpx,581.1189619292237
065d77ca-8413-4bb2-8f30-a1cf9753e15c,6/19/2024 12:56,Running,1.883986148069988,22:34,10:29,5.726782399713662,322.0660627732449,150.96498234618826,160.02208377179812,2024-06-19-125649.gpx,628.9267102432398
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,2.9437966172456465,29:30:00,9:31,6.257256541947566,466.88085574810543,144.98505983504162,161.18038681816432,2023-10-08-120433.gpx,570.7958852669666
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.0727176224615995,41:58:00,10:23,5.781113100553925,591.9593227895175,166.9846242880444,149.08524482739267,2023-09-09-185703.gpx,622.9188481400328
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,4.064366687837023,45:06:00,11:14,5.345654548337667,599.0920669597465,145.13230105923142,165.93827823307805,2023-09-16-191230.gpx,674.0029912552901
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.6884200486821386,25:55:00,9:50,5.992244077157381,396.9701097716728,132.8778996354433,156.84774331860487,2023-10-02-092101.gpx,590.0500239319309
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.698569230924331,25:55:00,9:50,6.139298574114431,396.90700914518703,132.93650664900335,157.33309192154442,2023-10-02-092101.gpx,589.9787732326446
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.221373559277365,25:52:00,12:01,4.992588008420564,317.85435302354404,111.94163778432086,156.72170513820396,2023-07-27-202935.gpx,721.0359413908284
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,2.086548512770655,19:41,9:49,6.20854335883462,295.0569056183581,77.06046497737795,143.89374842234392,2024-06-16-175103.gpx,589.0316199638463
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.125737990893182,41:58:00,10:23,5.8883326795537885,592.1285783344339,167.01901939692544,148.97619889246775,2023-09-09-185703.gpx,622.8286069083401
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,4.098564889707397,44:23:00,11:05,5.284894401376783,592.0112099062336,218.87559303565578,156.67729003374217,2023-08-14-190717.gpx,664.9545910569658
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.7243534765601267,25:55:00,9:50,6.267369421588743,397.0244574323145,132.8187811892968,156.86143324445797,2023-10-02-092101.gpx,590.0049184687091
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,1.9775520107781133,19:41,9:49,6.163706673482925,295.06240244004476,76.95472504456049,143.99329374745827,2024-06-16-175103.gpx,588.9817016212999
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.0323472800006637,29:30:00,9:31,6.245821350251555,466.7712373328253,144.90963288803388,161.07812540453568,2023-10-08-120433.gpx,571.1169294310927
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.6430112168913458,39:09:00,10:46,5.615001667296301,539.0134121536036,175.1993583773595,159.09115388452906,2023-08-07-191444.gpx,646.137696700399
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,-0.008621228696702987,0:01,,5.632640724740444,-0.22327720488616976,-0.007486026322005051,152.21262942542398,2024-06-11-170300.gpx,627.2584411641571
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.3318776993378107,24:14:00,10:23,5.852361287043832,354.0140585868383,130.9541413227989,144.9950649182296,2023-08-09-194525.gpx,623.0248970329974
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.7466097535928156,20:38,10:47,5.738728779548663,284.7740007086558,107.1983208417508,142.05687924402906,2023-08-06-104332.gpx,646.99931145464
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.0962725483960396,20:04,9:52,6.057400342595921,301.8953880951915,93.0151880415286,156.51081485460998,2024-06-11-164314.gpx,592.0016527854232
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.429011684457614,36:06:00,10:45,5.70917749351039,500.0666139628429,189.8470024438423,158.02570407065497,2023-08-03-194206.gpx,644.8841981532906
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,1.997564666742809,24:06:00,11:25,5.178645311951453,315.02713178776133,82.14209325767897,156.65543767514257,2024-06-13-162503.gpx,684.8737478063823
